Date,Open,High,Low,Close,Adj Close,Volume
2015-12-09,107.500000,108.875000,106.000000,107.574997,71.917175,5466888
2015-12-10,107.900002,108.574997,103.324997,104.175003,69.644180,6667596
2015-12-11,104.050003,107.449997,103.750000,105.500000,70.529984,5092320
2015-12-14,105.000000,109.175003,104.574997,108.474998,72.518867,4165750
2015-12-15,108.750000,109.074997,106.500000,107.425003,71.816902,2688240
2015-12-16,108.500000,110.400002,107.500000,108.324997,72.418579,2285790
2015-12-17,109.400002,111.250000,108.625000,110.925003,74.156761,2319558
2015-12-18,110.974998,111.900002,109.750000,110.199997,73.672073,3101320
2015-12-21,110.199997,113.349998,110.025002,112.474998,75.192978,2221892
2015-12-22,112.675003,114.400002,110.699997,111.050003,74.240334,3934238
2015-12-23,112.375000,113.125000,111.500000,112.050003,74.908859,1747500
2015-12-24,112.949997,112.949997,110.800003,111.599998,74.608017,877216
2015-12-28,112.199997,112.724998,111.550003,111.900002,74.808578,1809562
2015-12-29,111.974998,113.324997,111.550003,111.724998,74.691582,2673528
2015-12-30,112.500000,113.324997,111.599998,112.625000,75.293259,4335268
2015-12-31,113.250000,114.750000,112.275002,113.275002,75.727806,23092274
2016-01-01,113.275002,114.400002,113.074997,114.074997,76.262627,1041154
2016-01-04,113.900002,115.199997,111.500000,111.775002,74.725006,1636222
2016-01-05,111.974998,114.875000,111.474998,113.949997,76.179070,3575556
2016-01-06,114.000000,115.650002,113.224998,114.150002,76.312775,3157140
2016-01-07,112.949997,112.949997,106.500000,107.150002,71.633064,4043084
2016-01-08,107.500000,108.900002,107.025002,107.550003,71.900467,1908568
2016-01-11,107.449997,107.724998,105.400002,106.449997,71.165085,2997504
2016-01-12,106.800003,108.074997,104.500000,105.500000,70.529984,3561810
2016-01-13,106.474998,106.949997,102.375000,105.074997,70.245857,3131712
2016-01-14,104.000000,104.300003,102.000000,102.900002,68.791809,1942010
2016-01-15,102.949997,103.699997,97.125000,97.650002,65.282013,3005052
2016-01-18,97.500000,97.724998,91.750000,92.574997,61.889217,2952310
2016-01-19,92.750000,94.500000,91.150002,92.125000,61.588390,3695600
2016-01-20,91.349998,91.400002,88.449997,88.949997,59.465797,4724454
2016-01-21,89.625000,90.900002,86.824997,87.175003,58.279163,4279666
2016-01-22,88.925003,92.400002,87.800003,91.775002,61.354393,4030388
2016-01-25,93.000000,95.000000,92.949997,93.275002,62.357201,3861138
2016-01-27,93.474998,95.000000,91.574997,93.500000,62.507618,5269318
2016-01-28,93.500000,96.099998,93.050003,93.849998,62.741589,10409746
2016-01-29,94.025002,97.000000,93.500000,96.400002,64.446358,4028530
2016-02-01,97.175003,98.500000,95.275002,96.800003,64.713760,2668876
2016-02-02,96.500000,97.199997,92.500000,92.875000,62.089779,4169848
2016-02-03,91.500000,92.000000,88.675003,89.449997,59.800064,4028116
2016-02-04,90.400002,93.199997,89.849998,91.300003,61.036846,2933736
2016-02-05,91.550003,95.750000,91.349998,95.324997,63.727684,2856376
2016-02-08,96.474998,99.599998,95.900002,96.275002,64.362785,3667420
2016-02-09,95.750000,96.900002,91.675003,92.250000,61.671955,3916486
2016-02-10,92.000000,92.375000,84.849998,86.125000,57.577198,14943958
2016-02-11,86.425003,87.949997,82.500000,83.125000,55.571594,9167398
2016-02-12,84.849998,84.900002,78.650002,81.025002,54.167698,10577232
2016-02-15,83.199997,87.099998,82.550003,85.474998,57.142658,5610610
2016-02-16,86.474998,88.199997,84.150002,84.625000,56.574402,8814228
2016-02-17,77.900002,81.500000,76.125000,80.775002,62.923199,9001240
2016-02-18,81.750000,82.650002,76.625000,77.925003,60.703068,7812554
2016-02-19,77.150002,80.099998,76.824997,79.775002,62.144211,6048188
2016-02-22,80.025002,80.750000,78.775002,79.449997,61.891026,2204696
2016-02-23,79.449997,80.050003,77.750000,78.074997,60.819916,4179608
2016-02-24,78.000000,78.400002,76.224998,76.625000,59.690380,5044192
2016-02-25,76.699997,78.849998,76.474998,78.099998,60.839401,8408900
2016-02-26,79.500000,79.500000,77.125000,78.224998,60.936760,4470250
2016-02-29,78.449997,79.574997,76.550003,77.949997,60.722542,9992106
2016-03-01,78.500000,80.250000,78.000000,79.775002,62.144211,5856036
2016-03-02,81.150002,83.474998,81.000000,81.974998,63.857994,5648496
2016-03-03,82.900002,83.500000,81.250000,82.925003,64.598045,4639486
2016-03-04,83.300003,87.199997,82.550003,85.875000,66.896072,8603866
2016-03-08,86.250000,86.375000,82.750000,83.500000,65.045952,6218188
2016-03-09,83.099998,85.250000,82.250000,84.800003,66.058647,4692360
2016-03-10,85.324997,86.199997,83.275002,83.775002,65.260185,5073124
2016-03-11,84.375000,84.949997,82.375000,83.175003,64.792786,3934486
2016-03-14,84.500000,84.775002,83.125000,83.699997,65.201759,4329680
2016-03-15,83.900002,84.625000,83.025002,83.574997,65.104385,3585528
2016-03-16,83.199997,84.574997,81.125000,82.525002,64.286446,4401654
2016-03-17,83.449997,85.500000,82.625000,84.150002,65.552307,8015124
2016-03-18,84.849998,85.224998,83.599998,84.425003,65.766525,5154812
2016-03-21,84.550003,85.724998,84.250000,85.150002,66.331299,4274016
2016-03-22,85.050003,85.699997,83.800003,84.599998,65.902855,5148232
2016-03-23,85.000000,85.400002,83.550003,84.050003,65.474411,3334890
2016-03-28,84.500000,84.699997,82.500000,82.650002,64.383820,3046622
2016-03-29,82.400002,82.625000,80.750000,81.224998,63.273750,3397334
2016-03-30,82.099998,83.625000,81.625000,83.375000,64.948586,3239968
2016-03-31,83.449997,83.949997,82.400002,83.099998,64.734352,4569720
2016-04-01,83.250000,83.550003,81.750000,82.675003,64.403305,3605314
2016-04-04,83.449997,83.449997,81.625000,82.324997,64.130630,2734162
2016-04-05,82.099998,82.300003,79.300003,80.000000,62.319489,3581790
2016-04-06,80.000000,80.425003,78.750000,79.750000,62.124733,2981928
2016-04-07,79.974998,82.275002,79.099998,80.400002,62.631073,4285470
2016-04-08,80.500000,81.250000,80.099998,80.525002,62.728447,1853808
2016-04-11,80.849998,81.000000,80.125000,80.875000,63.001102,2802798
2016-04-12,81.000000,81.925003,80.099998,80.224998,62.494755,4627082
2016-04-13,81.000000,82.224998,80.875000,81.324997,63.351646,5317052
2016-04-18,81.449997,81.650002,79.599998,79.974998,62.300007,4437590
2016-04-20,80.375000,80.375000,79.400002,79.699997,62.085789,4949370
2016-04-21,80.000000,85.349998,80.000000,83.650002,65.162811,14637726
2016-04-22,84.550003,87.150002,84.000000,85.800003,66.837639,12015812
2016-04-25,85.750000,87.125000,84.500000,86.150002,67.110306,6237676
2016-04-26,86.425003,91.949997,85.625000,91.750000,71.472656,18678260
2016-04-27,92.150002,92.849998,90.224998,91.150002,71.005264,8340498
2016-04-28,91.349998,92.300003,89.449997,90.025002,70.128899,8300976
2016-04-29,89.900002,90.474998,87.574997,89.199997,69.486221,5303624
2016-05-02,88.199997,90.449997,88.150002,89.199997,69.486221,2390140
2016-05-03,89.500000,90.650002,86.000000,86.574997,67.441368,5112168
2016-05-04,86.599998,88.175003,84.849998,85.500000,66.603951,6337142
2016-05-05,85.599998,86.175003,83.550003,83.925003,65.377037,6175578
2016-05-06,83.724998,83.849998,82.500000,82.824997,64.520134,4265836
2016-05-09,83.150002,85.599998,83.099998,84.900002,66.136543,4773218
2016-05-10,85.000000,85.324997,83.375000,83.599998,65.123856,3510878
2016-05-11,82.400002,84.199997,81.974998,82.250000,64.072220,6607540
2016-05-12,82.650002,83.750000,81.099998,82.074997,63.935890,8032854
2016-05-13,81.500000,84.099998,80.699997,82.199997,64.033264,10665088
2016-05-16,82.800003,83.000000,80.400002,81.175003,63.234802,4948564
2016-05-17,81.599998,81.724998,80.025002,80.150002,62.436333,3768566
2016-05-18,80.250000,81.250000,79.525002,80.949997,63.059517,6495900
2016-05-19,80.949997,81.000000,78.400002,78.675003,61.287327,4631706
2016-05-20,78.949997,79.150002,77.375000,77.625000,60.469368,5662798
2016-05-23,77.849998,78.800003,76.875000,77.074997,60.040924,3635224
2016-05-24,77.000000,77.550003,76.400002,77.300003,60.216206,7492994
2016-05-25,77.900002,78.199997,77.074997,77.574997,60.430416,5586122
2016-05-26,78.199997,78.750000,77.250000,77.525002,60.391464,7196450
2016-05-27,78.000000,79.175003,77.375000,77.699997,60.527790,11588008
2016-05-30,79.750000,81.750000,79.750000,80.300003,62.553177,11638062
2016-05-31,80.500000,81.250000,78.775002,80.050003,62.358437,65401828
2016-06-01,81.050003,84.000000,81.050003,82.500000,64.266960,16758782
2016-06-02,82.849998,83.349998,81.500000,82.574997,64.325386,5858142
2016-06-03,82.750000,83.675003,81.000000,81.224998,63.273750,10959368
2016-06-06,81.150002,81.750000,80.250000,80.474998,62.689495,6100302
2016-06-07,80.425003,81.650002,80.425003,80.750000,62.903728,6814912
2016-06-08,80.800003,81.474998,80.449997,80.699997,62.864777,5085994
2016-06-09,81.125000,83.000000,80.750000,81.750000,63.682720,8785348
2016-06-10,81.699997,82.699997,81.375000,81.550003,63.526928,5031604
2016-06-13,80.800003,81.150002,79.800003,80.324997,62.572647,3577290
2016-06-14,80.500000,81.574997,80.500000,81.199997,63.254272,3326274
2016-06-15,81.500000,82.650002,81.125000,82.275002,64.091698,5790970
2016-06-16,82.625000,82.625000,80.275002,81.349998,63.371132,7787994
2016-06-17,81.750000,82.349998,81.400002,81.699997,63.643768,5986902
2016-06-20,80.800003,83.175003,80.599998,82.800003,64.500671,8111914
2016-06-21,83.224998,85.900002,83.050003,85.175003,66.350777,15715154
2016-06-22,85.750000,86.675003,83.550003,84.125000,65.532829,12020166
2016-06-23,84.099998,84.500000,83.050003,83.525002,65.065437,4077086
2016-06-24,82.474998,82.474998,77.500000,81.224998,63.273750,14268694
2016-06-27,81.000000,83.250000,80.900002,82.925003,64.598045,5141994
2016-06-28,82.750000,83.675003,82.050003,83.025002,64.675934,5308576
2016-06-29,83.224998,86.199997,83.125000,86.050003,67.032394,7891776
2016-06-30,86.974998,87.400002,86.224998,86.724998,67.558212,8823010
2016-07-01,87.224998,90.224998,87.099998,89.849998,69.992561,14577758
2016-07-04,90.775002,92.050003,89.800003,91.074997,70.946831,9452600
2016-07-05,91.449997,95.324997,91.099998,93.425003,72.777466,23079062
2016-07-07,93.750000,94.375000,91.525002,92.050003,71.706360,6549852
2016-07-08,91.925003,94.449997,90.074997,94.050003,73.264351,10023930
2016-07-11,95.775002,97.449997,94.974998,96.849998,75.445518,11095790
2016-07-12,97.250000,97.500000,95.099998,96.025002,74.802849,8688470
2016-07-13,96.500000,98.400002,95.074997,97.400002,75.873978,9869172
2016-07-14,97.375000,102.175003,97.050003,101.300003,78.912048,15052374
2016-07-15,101.800003,102.500000,99.199997,100.000000,77.899353,8461008
2016-07-18,101.400002,102.099998,96.699997,97.250000,75.757126,9128748
2016-07-19,97.275002,99.724998,96.099998,98.750000,76.925606,7554176
2016-07-20,99.000000,101.224998,97.824997,100.724998,78.464111,6976856
2016-07-21,100.800003,102.199997,98.849998,99.425003,77.451431,7162224
2016-07-22,99.550003,105.400002,99.500000,104.474998,81.385353,12484792
2016-07-25,104.875000,108.949997,104.250000,108.125000,84.228676,15564022
2016-07-26,108.050003,108.699997,106.125000,106.800003,83.196510,7893438
2016-07-27,107.000000,108.324997,105.425003,107.375000,83.644440,4965812
2016-07-28,107.699997,108.250000,105.500000,106.050003,82.612267,14418204
2016-07-29,106.150002,107.224998,105.550003,106.099998,82.651207,4837182
2016-08-01,107.000000,111.949997,106.525002,110.099998,85.767181,12113084
2016-08-02,110.849998,112.199997,106.275002,107.625000,83.839180,9528838
2016-08-03,107.699997,108.875000,105.800003,106.400002,82.884911,5410760
2016-08-04,107.125000,107.500000,105.775002,107.074997,83.410736,4603468
2016-08-05,107.724998,109.650002,107.724998,108.650002,84.637650,5789712
2016-08-08,109.449997,112.324997,108.824997,111.599998,86.935677,8470936
2016-08-09,116.000000,116.500000,113.574997,114.074997,88.863678,18738848
2016-08-10,115.000000,115.150002,111.025002,111.550003,86.896729,9637838
2016-08-11,111.250000,114.150002,108.925003,112.900002,87.948364,25278120
2016-08-12,113.449997,113.875000,111.275002,113.224998,88.201538,6595412
2016-08-16,112.500000,114.400002,111.949997,114.099998,88.883156,9053968
2016-08-17,114.250000,117.175003,114.025002,116.525002,90.772232,10337438
2016-08-18,117.500000,119.925003,117.324997,119.474998,93.070251,12554012
2016-08-19,119.675003,120.000000,117.625000,118.074997,91.979652,9296694
2016-08-22,115.800003,117.324997,114.324997,116.199997,94.605316,9308334
2016-08-23,115.750000,117.050003,114.974998,115.925003,94.381432,7398014
2016-08-24,115.750000,117.250000,115.699997,116.550003,94.890289,5984558
2016-08-25,116.900002,118.550003,115.099998,115.625000,94.137184,15092858
2016-08-26,116.125000,117.349998,114.550003,115.224998,93.811523,6202454
2016-08-29,115.449997,115.449997,112.199997,113.724998,92.590279,4792432
2016-08-30,114.125000,114.750000,113.250000,113.525002,92.427444,5505130
2016-08-31,113.699997,119.699997,113.599998,119.175003,97.027451,11282784
2016-09-01,119.250000,122.349998,118.025002,119.275002,97.108864,9060268
2016-09-02,119.500000,120.500000,118.500000,120.074997,97.760193,3549112
2016-09-06,120.650002,121.650002,120.150002,121.050003,98.553993,3942106
2016-09-07,121.400002,121.750000,119.150002,119.849998,97.577003,9216228
2016-09-08,120.300003,122.474998,120.250000,122.099998,99.408867,5063886
2016-09-09,122.224998,122.900002,120.000000,120.824997,98.370811,6364956
2016-09-12,118.849998,118.900002,113.050003,113.425003,92.346031,10317900
2016-09-14,113.500000,115.849998,113.500000,115.474998,94.015053,7491208
2016-09-15,115.275002,116.050003,113.800003,115.000000,93.628326,3364460
2016-09-16,115.699997,117.875000,115.525002,116.349998,94.727448,12704686
2016-09-19,116.599998,118.675003,115.849998,118.025002,96.091171,13823640
2016-09-20,118.375000,120.375000,118.099998,119.625000,97.393822,9634242
2016-09-21,119.949997,121.775002,119.650002,120.525002,98.126564,9900474
2016-09-22,121.625000,124.224998,121.599998,123.775002,100.772575,10453484
2016-09-23,123.500000,126.000000,122.849998,124.599998,101.444267,9663534
2016-09-26,125.125000,126.474998,124.050003,124.625000,101.464607,13319908
2016-09-27,125.675003,125.699997,121.000000,122.125000,99.429222,17419662
2016-09-28,120.599998,123.400002,119.849998,122.150002,99.449570,8330442
2016-09-29,124.500000,124.500000,115.050003,116.849998,95.134529,13014500
2016-09-30,116.000000,120.699997,115.699997,120.300003,97.943382,8396600
2016-10-03,121.599998,124.400002,120.750000,123.900002,100.874352,4251909
2016-10-04,124.500000,130.500000,123.699997,129.350006,105.311523,7335093
2016-10-05,130.899994,134.500000,129.100006,133.899994,109.015945,9945886
2016-10-06,134.300003,134.649994,130.000000,131.350006,106.939842,8829256
2016-10-07,131.100006,133.500000,129.899994,131.250000,106.858414,3981421
2016-10-10,131.600006,133.399994,130.300003,131.800003,107.306213,3138374
2016-10-13,131.250000,135.000000,127.800003,130.100006,105.922142,12003483
2016-10-14,130.800003,132.600006,128.500000,130.500000,106.247810,4274475
2016-10-17,131.000000,133.100006,129.550003,131.899994,107.387627,6242175
2016-10-18,132.050003,134.850006,132.050003,134.600006,109.585861,4292518
2016-10-19,135.000000,137.199997,134.100006,135.800003,110.562851,5714013
2016-10-20,136.800003,137.800003,135.000000,135.750000,110.522148,3510383
2016-10-21,136.300003,140.000000,134.000000,139.250000,113.371696,4311292
2016-10-24,139.949997,140.899994,136.600006,137.500000,111.946930,3392963
2016-10-25,137.300003,137.899994,135.050003,137.199997,111.702675,2512649
2016-10-26,135.750000,137.199997,133.000000,134.100006,109.178780,3525701
2016-10-27,133.500000,136.399994,129.550003,135.199997,110.074348,5668233
2016-10-28,135.899994,136.000000,132.649994,134.899994,109.830109,1971018
2016-11-01,134.949997,135.750000,131.550003,132.000000,107.469032,3773857
2016-11-02,129.500000,130.899994,127.400002,127.849998,104.090279,3625398
2016-11-03,126.849998,129.550003,125.050003,125.550003,102.217712,2732187
2016-11-04,125.099998,125.400002,119.500000,123.949997,100.915054,6099812
2016-11-07,125.000000,128.149994,124.949997,125.900002,102.502670,3676582
2016-11-08,126.400002,127.650002,124.800003,125.400002,102.095596,3587160
2016-11-09,116.500000,130.899994,112.900002,128.800003,104.863731,9127959
2016-11-10,131.000000,138.500000,130.750000,137.000000,111.539841,7163499
2016-11-11,134.899994,137.949997,132.050003,133.000000,108.283203,5664498
2016-11-15,133.899994,134.550003,124.650002,125.599998,102.258423,8105246
2016-11-16,128.000000,130.000000,124.699997,126.050003,102.624802,3550109
2016-11-17,126.800003,132.500000,126.250000,129.050003,105.067268,7593954
2016-11-18,130.550003,133.649994,129.250000,132.500000,107.876137,4707121
2016-11-21,133.750000,133.800003,125.150002,126.000000,102.584084,5163148
2016-11-22,127.300003,130.899994,126.349998,129.449997,105.392937,6625490
2016-11-23,130.699997,134.850006,128.500000,133.149994,108.405327,4922643
2016-11-24,131.899994,134.000000,129.250000,132.449997,107.835411,9523075
2016-11-25,133.399994,139.899994,132.899994,138.399994,112.679665,7867682
2016-11-28,139.100006,139.500000,134.550003,135.899994,110.644272,5318495
2016-11-29,136.250000,139.000000,135.600006,136.149994,110.847786,3416629
2016-11-30,136.899994,140.949997,136.199997,136.899994,111.458427,13817370
2016-12-01,138.500000,138.600006,135.100006,135.699997,110.481438,3459995
2016-12-02,134.500000,135.949997,131.800003,132.350006,107.753998,3092430
2016-12-05,131.600006,134.250000,130.399994,133.399994,108.608856,3189097
2016-12-06,133.500000,135.199997,132.699997,133.050003,108.323914,2280446
2016-12-07,132.050003,134.699997,130.100006,130.949997,106.614182,5325575
2016-12-08,131.899994,134.250000,131.899994,133.149994,108.405327,2806269
2016-12-09,133.800003,136.800003,133.649994,135.000000,109.911522,6019317
2016-12-12,135.649994,135.699997,131.350006,132.250000,107.672585,2561548
2016-12-13,132.399994,134.350006,131.050003,133.100006,108.364624,5667175
2016-12-14,133.449997,133.500000,130.000000,130.300003,106.084961,2821684
2016-12-15,127.849998,133.199997,127.849998,131.100006,106.736305,3622928
2016-12-16,131.000000,131.699997,128.500000,128.899994,104.945145,2439878
2016-12-19,129.000000,131.250000,127.500000,129.050003,105.067268,2800457
2016-12-20,129.500000,130.899994,127.000000,128.800003,104.863731,3516848
2016-12-21,131.000000,131.800003,129.500000,129.899994,105.759300,4044644
2016-12-22,129.600006,129.949997,126.250000,127.300003,103.642494,3638749
2016-12-23,127.300003,127.400002,121.650002,122.750000,99.938065,5327698
2016-12-26,122.000000,122.000000,117.000000,117.400002,95.582314,5036489
2016-12-27,117.250000,119.150002,114.849998,118.750000,96.681427,6027505
2016-12-28,118.550003,123.400002,118.550003,120.449997,98.065506,4350621
2016-12-29,120.800003,124.900002,120.000000,122.750000,99.938065,14619851
2016-12-30,123.099998,125.849998,122.599998,124.849998,101.647797,4021627
2017-01-02,124.849998,126.300003,123.400002,124.550003,101.403557,3051333
2017-01-03,124.900002,128.600006,124.400002,126.400002,102.909744,3537427
2017-01-04,126.900002,127.500000,124.250000,124.550003,101.403557,2746554
2017-01-05,125.050003,127.650002,124.800003,127.400002,103.723907,5427963
2017-01-06,128.199997,129.699997,127.900002,128.500000,104.619484,3425026
2017-01-09,128.899994,131.300003,128.649994,129.600006,105.515068,2983138
2017-01-10,130.000000,130.199997,127.550003,128.199997,104.375237,3779482
2017-01-11,128.800003,133.850006,128.500000,133.449997,108.649574,6767954
2017-01-12,133.649994,138.000000,133.300003,137.149994,111.661957,8195721
2017-01-13,138.000000,139.899994,136.399994,139.550003,113.615944,8495074
2017-01-16,139.899994,143.850006,138.600006,143.199997,116.587624,7070503
2017-01-17,143.199997,145.199997,140.850006,143.600006,116.913300,8049318
2017-01-18,143.600006,144.350006,138.100006,138.649994,112.883194,7378594
2017-01-19,138.800003,141.250000,137.699997,138.850006,113.046043,4249434
2017-01-20,138.850006,141.250000,136.699997,137.250000,111.743385,4959868
2017-01-23,137.449997,141.899994,137.199997,141.050003,114.837196,2909082
2017-01-24,140.699997,142.699997,139.500000,141.649994,115.325684,3498400
2017-01-25,142.199997,147.649994,141.050003,146.399994,119.192932,9026073
2017-01-27,148.449997,151.949997,145.699997,149.600006,121.798248,9037208
2017-01-30,149.350006,150.850006,146.000000,146.899994,119.600014,3101867
2017-01-31,146.250000,146.800003,140.399994,142.149994,115.732758,13284341
2017-02-01,142.550003,148.649994,142.449997,148.000000,120.495590,8153414
2017-02-02,147.149994,149.600006,145.699997,147.449997,120.047813,4169469
2017-02-03,147.000000,149.449997,146.649994,148.300003,120.739853,4359898
2017-02-06,149.000000,149.600006,145.800003,146.149994,118.989395,3591922
2017-02-07,146.500000,149.449997,140.050003,141.050003,114.837196,9455058
2017-02-08,141.850006,143.899994,141.100006,143.199997,116.587624,3916086
2017-02-09,144.000000,147.000000,143.550003,146.500000,119.274353,7672519
2017-02-10,147.199997,148.550003,145.000000,145.800003,118.704437,4618579
2017-02-13,146.199997,146.949997,141.300003,144.800003,117.890282,4306417
2017-02-14,145.449997,146.050003,141.149994,144.550003,117.686745,8455183
2017-02-15,145.399994,145.899994,139.350006,140.149994,114.104431,6404831
2017-02-16,140.699997,143.699997,139.850006,143.250000,116.628342,4728765
2017-02-17,144.050003,145.350006,142.800003,144.199997,117.401779,4889417
2017-02-20,145.000000,151.000000,145.000000,150.500000,122.530991,10113566
2017-02-21,152.250000,156.500000,152.250000,155.500000,126.601776,10340370
2017-02-22,156.899994,159.949997,156.149994,158.050003,128.677887,12212211
2017-02-23,158.199997,159.949997,156.199997,158.350006,128.922134,18115012
2017-02-27,150.000000,153.699997,149.699997,151.550003,129.092514,9891548
2017-02-28,151.000000,154.699997,150.649994,152.649994,130.029495,7927312
2017-03-01,152.699997,155.050003,152.699997,153.350006,130.625763,6417546
2017-03-02,154.250000,156.399994,151.500000,153.100006,130.412827,11403918
2017-03-03,152.949997,155.000000,152.399994,154.399994,131.520172,4188288
2017-03-06,155.949997,158.699997,155.000000,157.850006,134.458923,6072898
2017-03-07,158.899994,159.000000,155.000000,155.449997,132.414581,5105539
2017-03-08,155.600006,156.500000,151.850006,152.199997,129.646179,4884315
2017-03-09,151.449997,153.699997,151.300003,151.949997,129.433212,4297949
2017-03-10,152.800003,154.199997,151.750000,152.500000,129.901718,4936240
2017-03-14,156.449997,158.649994,154.949997,158.000000,134.586716,8305245
2017-03-15,158.949997,160.800003,158.500000,159.350006,135.736664,9211716
2017-03-16,160.000000,162.449997,159.399994,162.000000,137.993973,3156489
2017-03-17,162.949997,168.899994,162.199997,168.300003,143.360397,10988833
2017-03-20,168.899994,170.250000,166.350006,168.800003,143.786301,5689591
2017-03-21,168.550003,169.350006,166.000000,167.750000,142.891891,5383698
2017-03-22,166.000000,169.750000,163.500000,164.300003,139.953140,5130166
2017-03-23,164.399994,167.399994,164.399994,166.550003,141.869720,5154745
2017-03-24,167.149994,176.000000,167.000000,173.850006,148.087982,10759881
2017-03-27,173.850006,176.250000,171.000000,175.500000,149.493469,5912324
2017-03-28,174.949997,174.949997,170.300003,172.699997,147.108383,6451985
2017-03-29,176.699997,181.500000,174.850006,180.399994,153.667343,9303580
2017-03-30,180.850006,185.350006,177.550003,182.250000,155.243210,12760699
2017-03-31,180.600006,183.250000,180.000000,181.000000,154.178436,6219302
2017-04-03,182.000000,182.699997,179.399994,179.800003,153.156265,5170488
2017-04-05,180.399994,185.600006,179.649994,184.449997,157.117203,4787529
2017-04-06,183.500000,186.899994,183.100006,185.800003,158.267151,6782113
2017-04-07,184.449997,186.449997,183.250000,184.000000,156.733887,4075522
2017-04-10,185.500000,185.850006,182.050003,182.750000,155.669113,3620104
2017-04-11,182.800003,211.300003,182.800003,206.350006,175.771942,37410259
2017-04-12,206.449997,211.149994,200.500000,206.750000,176.112671,23948711
2017-04-13,206.000000,209.899994,205.350006,206.850006,176.197861,6599525
2017-04-17,207.399994,216.250000,198.100006,201.399994,171.555450,26150847
2017-04-18,202.600006,204.250000,193.899994,195.050003,166.146439,14518477
2017-04-19,193.600006,202.300003,191.699997,198.149994,168.787048,11745870
2017-04-20,200.000000,204.600006,198.550003,200.449997,170.746216,9759725
2017-04-21,201.500000,206.399994,200.500000,204.899994,174.536804,9079896
2017-04-24,205.699997,207.199997,203.850006,205.899994,175.388626,5121099
2017-04-25,206.000000,209.000000,204.750000,206.800003,176.155258,6378431
2017-04-26,207.399994,207.899994,201.600006,204.699997,174.366440,4603314
2017-04-27,204.750000,207.649994,202.899994,203.850006,173.642395,6077701
2017-04-28,204.500000,206.000000,201.850006,202.550003,172.535049,6060951
2017-05-02,203.550003,213.300003,202.600006,212.750000,181.223557,9598866
2017-05-03,214.000000,214.600006,209.649994,210.800003,179.562531,4309447
2017-05-04,210.600006,214.100006,210.149994,211.750000,180.371735,3087579
2017-05-05,211.949997,218.350006,210.350006,212.800003,181.266144,8418002
2017-05-08,213.800003,218.199997,212.550003,216.500000,184.417862,5763479
2017-05-09,217.949997,223.899994,216.800003,220.600006,187.910294,13190789
2017-05-10,222.300003,222.800003,217.500000,218.500000,186.121506,4021241
2017-05-11,219.500000,219.899994,211.750000,214.300003,182.543869,7051507
2017-05-12,215.000000,218.100006,212.100006,214.800003,182.969772,5134686
2017-05-15,215.899994,220.149994,214.649994,219.000000,186.547394,4181806
2017-05-16,220.600006,221.649994,216.100006,217.000000,184.843765,7859241
2017-05-17,215.550003,221.000000,215.250000,220.149994,187.526993,7159819
2017-05-18,218.000000,222.449997,217.000000,218.699997,186.291855,6802832
2017-05-19,219.000000,221.500000,215.100006,216.949997,184.801178,5235374
2017-05-22,218.399994,218.750000,211.899994,212.899994,181.351318,4584375
2017-05-23,213.500000,215.899994,208.899994,213.399994,181.777222,9654599
2017-05-24,213.500000,215.399994,208.800003,210.750000,179.519928,7376012
2017-05-25,211.500000,212.199997,202.750000,205.250000,174.834930,12767517
2017-05-26,203.649994,206.850006,196.449997,204.350006,174.068314,10684267
2017-05-29,205.600006,207.000000,195.649994,197.100006,167.892654,5938527
2017-05-30,190.500000,210.000000,179.449997,205.699997,175.218262,47856852
2017-05-31,207.750000,208.949997,190.500000,193.250000,164.613174,104571167
2017-06-01,194.750000,196.449997,188.000000,189.399994,161.333679,12572407
2017-06-02,192.000000,192.000000,186.199997,189.949997,161.802185,17244285
2017-06-05,190.350006,190.600006,186.250000,188.399994,160.481873,5493019
2017-06-06,188.550003,193.500000,187.449997,189.800003,161.674423,7588949
2017-06-07,190.000000,190.449997,186.050003,187.949997,160.098557,11476757
2017-06-08,188.399994,190.550003,186.300003,187.800003,159.970779,6332379
2017-06-09,187.449997,188.750000,186.050003,187.850006,160.013382,6061784
2017-06-12,187.100006,192.149994,185.600006,191.550003,163.165085,8363644
2017-06-13,191.949997,192.550003,187.199997,188.199997,160.311508,6734994
2017-06-14,188.550003,188.850006,183.550003,184.949997,157.543091,9013287
2017-06-15,184.899994,187.100006,184.449997,185.800003,158.267151,3083753
2017-06-16,185.350006,190.199997,184.199997,187.399994,159.630051,7615902
2017-06-19,187.899994,190.399994,187.350006,189.500000,161.418854,2603063
2017-06-20,189.750000,191.899994,187.699997,188.699997,160.737396,2669487
2017-06-21,188.600006,188.649994,184.649994,185.149994,157.713470,4137335
2017-06-22,185.100006,186.250000,181.149994,181.699997,154.774719,3962615
2017-06-23,182.800003,182.800003,175.000000,176.350006,150.217514,5973112
2017-06-27,175.350006,175.350006,166.449997,169.250000,144.169617,8291814
2017-06-28,167.800003,172.750000,167.250000,171.699997,146.256561,6196541
2017-06-29,172.500000,173.899994,169.300003,169.850006,144.680725,12668967
2017-06-30,169.850006,172.949997,167.800003,171.949997,146.469513,4798095
2017-07-03,174.100006,174.350006,170.149994,172.449997,146.895432,3209356
2017-07-04,172.600006,175.500000,171.899994,172.699997,147.108383,3980544
2017-07-05,172.500000,173.750000,170.699997,172.250000,146.725052,2775084
